TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,JML,,CBX10695/000,100,101.6,97.64,BK7,30,-97.64
LEN,JML,,CBX10696/000,101.6,38.1,104.46,BK7,5.5,-104.46
LEN,JML,,CBX10697/000,101.6,50.8,103.79,BK7,9.3,-103.79
LEN,JML,,CBX10698/000,101.6,63.5,103.15,BK7,12.9,-103.15
LEN,JML,,CBX10699/000,110,35,113.31,BK7,4.7,-113.31
LEN,JML,,CBX10700/000,125,75,126.44,BK7,13.5,-126.44
LEN,JML,,CBX10705/000,125,76.2,126.44,BK7,13.5,-126.44
LEN,JML,,CBX10706/000,125,25,129.13,BK7,3.2,-129.13
LEN,JML,,CBX10710/000,126,50,128.78,BK7,6,-128.78
LEN,JML,,CBX10715/000,126,50.8,128.78,BK7,6,-128.78
LEN,JML,,CBX10720/000,150,75,152.53,BK7,11.6,-152.53
LEN,JML,,CBX10725/000,150,76.2,152.53,BK7,11.6,-152.53
LEN,JML,,CBX10726/000,150,22.4,155.14,BK7,2.8,-155.14
LEN,JML,,CBX10727/000,150,42,154.79,BK7,4.8,-154.79
LEN,JML,,CBX10728/000,150,50,154.57,BK7,6.1,-154.57
LEN,JML,,CBX10729/000,150,100,151.98,BK7,20.8,-151.98
LEN,JML,,CBX10730/000,175,75,178.57,BK7,10,-178.57
LEN,JML,,CBX10735/000,175,76.2,178.57,BK7,10,-178.57
LEN,JML,,CBX10736/000,175,100,178.39,BK7,18.2,-178.39
LEN,JML,,CBX10740/000,200,100,203.45,BK7,15,-203.45
LEN,JML,,CBX10745/000,200,101.6,203.45,BK7,15,-203.45
LEN,JML,,CBX10746/000,200,30,206.96,BK7,3.1,206.96
LEN,JML,,CBX10747/000,200,50,206.63,BK7,5,206.63
LEN,JML,,CBX10748/000,200,75,205.8,BK7,9.8,205.8
LEN,JML,,CBX10749/000,250,42,258.73,BK7,3.7,258.73
LEN,JML,,CBX10750/000,250,75,257.92,BK7,8.4,257.92
LEN,JML,,CBX10751/000,250,100,257,BK7,13.7,257
LEN,JML,,CBX10752/000,300,42,310.65,BK7,3.4,310.65
LEN,JML,,CBX10753/000,400,42,414.45,BK7,3.1,414.45
LEN,JML,,CBX10754/000,500,42,518.24,BK7,2.8,518.24
LEN,JML,,CBX10755/000,500,50,518.17,BK7,3.2,518.17
LEN,JML,,CBX10756/000,500,80,517.68,BK7,6.1,517.68
LEN,JML,,CBX10757/000,600,47,621.97,BK7,2.9,621.97
LEN,JML,,CBX10758/000,1000,30,1037.06,BK7,2.2,1037.06
LEN,JML,,CBX10759/000,1000,50,1037,BK7,2.6,1037
LEN,JML,,CBX10760/000,2000,42,2074.51,BK7,2.2,2074.51
LEN,JML,,CPV10835/200,-6.8,10,-3.55,BK7,2.4,0
LEN,JML,,CPV10840/000,-10,5,-5.19,BK7,2,0
LEN,JML,,CPV10844/000,-15.8,9.5,-10.21,BAF9,1.5,0
LEN,JML,,CPV10845/000,-15,8,-7.78,BK7,2,0
LEN,JML,,CPV10846/000,-17.7,8,-9.22,BK7,2.3,0
LEN,JML,,CPV10847/000,-18.8,14,-13.04,SF8,2,0
LEN,JML,,CPV10848/000,-19.3,5,-9.99,BK7,2,0
LEN,JML,,CPV10849/000,-20,10,-10.46,B270,1.5,0
LEN,JML,,CPV10850/000,-20,13,-10.3,BK7,2,0
LEN,JML,,CPV10852/000,-20.1,10,-10.39,BK7,2,0
LEN,JML,,CPV10853/000,-21.4,12.7,-16.95,SF11,3,0
LEN,JML,,CPV10855/000,-22,11.5,-11.33,BK7,2,0
LEN,JML,,CPV10856/000,-25,25,-12.97,BK7,2,0
LEN,JML,,CPV10857/000,-30,20,-15.56,BK7,2,0
LEN,JML,,CPV10858/000,-22.7,14,-14.82,SF2,4,0
LEN,JML,,CPV10859/000,-43,19,-22.15,BK7,2,0
LEN,JML,,CPV10860/000,-43,21,-22.15,BK7,2,0
LEN,JML,,CPV10865/000,-50,25,-25.75,BK7,2.7,0
LEN,JML,,CPV10870/000,-50,25.4,-25.75,BK7,2.7,0
LEN,JML,,CPV10872/000,-50,47,-25.94,BK7,2,0
LEN,JML,,CPV10874/000,-63.5,40,-32.94,BK7,2,0
LEN,JML,,CPV10875/000,-75,25,-38.63,BK7,2.3,0
LEN,JML,,CPV10880/000,-75,25.4,-38.63,BK7,2.3,0
LEN,JML,,CPV10885/000,-75,50,-38.63,BK7,2,0
LEN,JML,,CPV10886/000,-85,22,-44.09,BK7,2,0
LEN,JML,,CPV10889/000,-100,22.4,-51.51,BK7,2.4,0
LEN,JML,,CPV10890/000,-100,25,-51.51,BK7,2.4,0
LEN,JML,,CPV10895/000,-100,25.4,-51.51,BK7,2.4,0
LEN,JML,,CPV10900/000,-100,50,-51.51,BK7,3.3,0
LEN,JML,,CPV10905/000,-100,50.8,-51.51,BK7,3.3,0
LEN,JML,,CPV10907/000,-125,50,-64.84,BK7,3,0
LEN,JML,,CPV10910/000,-150,50,-77.26,BK7,2.7,0
LEN,JML,,CPV10913/000,-150,25,-77.81,BK7,2,0
LEN,JML,,CPV10914/000,-200.7,30,103.74,BK7,2,0
LEN,JML,,CPV10915/000,-150,50.8,-77.26,BK7,2.7,0
LEN,JML,,CPV10916/000,-150,40,-77.81,BK7,2,0
LEN,JML,,CPV10917/000,-200,50,-103.74,BK7,2,0
LEN,JML,,CPV10918/000,-173.9,12,-137,SF11,4,0
LEN,JML,,CPV10919/000,-248.2,30,-128.77,BK7,3.9,0
LEN,JML,,CPV10920/000,-250,50,-128.77,BK7,3.9,0
LEN,JML,,CPV10925/000,-250,50.8,-128.77,BK7,3.9,0
LEN,JML,,CPV10927/000,-334.9,90,-209,F2,5,0
LEN,JML,,CPV10930/000,-600,50,-311.23,BK7,2,0
LEN,JML,,CPV10935/000,-600,95,-311.23,BK7,3,0
LEN,JML,,CPV10938/201,-986.7,25,-511.8,BK7,2,0
LEN,JML,,CPV10940/000,-8400,25.4,-4358,BK7,2.5,0
LEN,JML,,CBV11000/000,-4,5,-4.28,BK7,1,4.28
LEN,JML,,CBV11001/000,-8,6,-8.63,BK7,2,8.63
