TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,LP,,322393,80.031,18,52.276, N-SK2     ,4,-32.9, SF8       ,1.9,-200.35
LEN,LP,,322396,79.145,32,51.44, N-SSK8    ,9,-37.672, SF10      ,3,-199.53
LEN,LP,,322398,140.446,31.5,91.72, N-SK2     ,7,-58.06, SF8       ,2,-354.81
LEN,LP,,322399,247.28,31.5,160.79, N-SK2     ,5,-102.45, SF8       ,2,-640.14
LEN,LP,,325210,-10.001,6,-6.378, N-SSK8    ,0.8,6.378, N-SF56    ,2,29.007
LEN,LP,,325211,-34.929,12.5,-23.207, N-SSK8    ,1,19.953, N-SF56    ,2.2,77.741
LEN,LP,,325214,-49.943,12.5,-30.392, N-BK7     ,1,23.378, SF5       ,3,71.051
LEN,LP,,325220,-20.085,8,-12.589, N-SSK8    ,0.8,12.589, SF6       ,2,53.666
LEN,LP,,325221,-50.477,18,-30.287, N-BK7     ,1.5,24.406, SF5       ,3.2,75.531
LEN,LP,,325222,-100.67,31.5,-61.748, N-BK7     ,3,47.315, SF5       ,4.8,141.25
LEN,LP,,325223,-75.103,22.4,-46.305, N-BK7     ,2,35.227, SF5       ,3.8,104.41
