TYPE,MANUF. ID,CAT,P/N,Focal Lth,CA,Radius 1,Material1,Thick1,Radius 2,Material2,Thick2,Radius 3,Material3,Thick3,Radius 4,Material4,Thick4,Radius 5,Material5,Thick5,Radius 6
LEN,OS,,13-0570,12.5,7.2,12.46,BK7,2.8,-12.46
LEN,OS,,13-0580,15.4,7.2,15.57,BK7,2.5,-15.57
LEN,OS,,13-0590,20.4,7.2,20.76,BK7,2.3,-20.76
LEN,OS,,13-0660,25.4,7.2,25.95,BK7,2.1,-25.95
LEN,OS,,13-0770,10.8,9,10.38,BK7,4.6,-10.38
LEN,OS,,13-0780,15.6,9,15.57,BK7,3.6,-15.57
LEN,OS,,13-0790,20.5,9,20.76,BK7,3.2,-20.76
LEN,OS,,13-0880,25.5,9,25.95,BK7,3,-25.95
LEN,OS,,13-0890,30.5,9,31.14,BK7,2.8,-31.14
LEN,OS,,13-0990,40.4,9,41.52,BK7,2.6,-41.52
LEN,OS,,13-1110,50.4,9,51.9,BK7,2.5,-51.9
LEN,OS,,13-1120,60.4,9,62.28,BK7,2.4,-62.28
LEN,OS,,13-1160,13,11.4,12.46,BK7,5.5,-12.46
LEN,OS,,13-1170,20.7,11.4,20.76,BK7,4,-20.76
LEN,OS,,13-1180,25.6,11.4,25.95,BK7,3.6,-25.95
LEN,OS,,13-1185,30.6,11.4,31.14,BK7,3.3,-31.14
LEN,OS,,13-1190,40.5,11.4,41.52,BK7,3,-41.52
LEN,OS,,13-1220,50.5,11.4,51.9,BK7,2.8,-51.9
LEN,OS,,13-1250,16,13.5,15.57,BK7,5.9,-15.57
LEN,OS,,13-1260,20.8,13.5,20.76,BK7,4.8,-20.76
LEN,OS,,13-1270,25.7,13.5,25.95,BK7,4.2,-25.95
LEN,OS,,13-1280,30.6,13.5,31.14,BK7,3.8,-31.14
LEN,OS,,13-1290,40.6,13.5,41.52,BK7,3.4,-41.52
LEN,OS,,13-1330,50.5,13.5,51.9,BK7,3.1,-51.9
LEN,OS,,13-1340,60.5,13.5,62.28,BK7,2.9,-62.28
LEN,OS,,13-1345,70.5,13.5,72.66,BK7,2.8,-72.66
LEN,OS,,13-1370,21.2,18,20.76,BK7,7.1,-20.76
LEN,OS,,13-1380,26,18,25.95,BK7,6,-25.95
LEN,OS,,13-1390,30.9,18,31.14,BK7,5.3,-31.14
LEN,OS,,13-1440,40.7,18,41.52,BK7,4.4,-41.52
LEN,OS,,13-1450,50.7,18,51.9,BK7,3.9,-51.9
LEN,OS,,13-1460,60.6,18,62.28,BK7,3.6,-62.28
LEN,OS,,13-1465,70.6,18,72.66,BK7,3.4,-72.66
LEN,OS,,13-1470,80.5,18,83.04,BK7,3.2,-83.04
LEN,OS,,13-1475,90.5,18,93.42,BK7,3.1,-93.42
LEN,OS,,13-1480,100.5,18,103.8,BK7,3,-103.8
LEN,OS,,13-1550,150.4,18,155.7,BK7,2.6,-155.7
LEN,OS,,13-1660,26.5,22.5,25.95,BK7,8.4,-25.95
LEN,OS,,13-1670,31.2,22.5,31.14,BK7,7.2,-31.14
LEN,OS,,13-1680,36.1,22.5,36.33,BK7,6.4,-36.33
LEN,OS,,13-1690,41,22.5,41.52,BK7,5.9,-41.52
LEN,OS,,13-1770,50.9,22.5,51.9,BK7,5.1,-51.9
LEN,OS,,13-1780,60.7,22.5,62.28,BK7,4.5,-62.28
LEN,OS,,13-1785,70.7,22.5,72.66,BK7,4.2,-72.66
LEN,OS,,13-1790,80.6,22.5,83.04,BK7,3.9,-83.04
LEN,OS,,13-1810,90.6,22.5,93.42,BK7,3.7,-93.42
LEN,OS,,13-1850,170.5,22.5,176.46,BK7,2.9,-176.46
LEN,OS,,13-1880,100.6,22.5,103.8,BK7,3.5,-103.8
LEN,OS,,13-2240,26.5,22.9,25.95,BK7,8.4,-25.95
LEN,OS,,13-2243,31.2,22.9,31.14,BK7,7.2,-31.14
LEN,OS,,13-2245,36.1,22.9,36.33,BK7,6.4,-36.33
LEN,OS,,13-2250,41,22.9,41.52,BK7,5.9,-41.52
LEN,OS,,13-2260,50.9,22.9,51.9,BK7,5.1,-51.9
LEN,OS,,13-2270,60.7,22.9,62.28,BK7,4.5,-62.28
LEN,OS,,13-2275,70.7,22.9,72.66,BK7,4.1,-72.66
LEN,OS,,13-2280,80.6,22.9,83.04,BK7,3.9,-83.04
LEN,OS,,13-2285,90.6,22.9,93.42,BK7,3.7,-93.42
LEN,OS,,13-2290,100.6,22.9,103.8,BK7,3.5,-103.8
LEN,OS,,13-2295,120.5,22.9,124.56,BK7,3.3,-124.56
LEN,OS,,13-2300,150.5,22.9,155.7,BK7,3,-155.7
LEN,OS,,13-2310,200.5,22.9,207.6,BK7,2.8,-207.6
LEN,OS,,13-2330,31.7,27,31.14,BK7,9.7,-31.14
LEN,OS,,13-2340,36.5,27,36.33,BK7,8.5,-36.33
LEN,OS,,13-2350,41.3,27,41.52,BK7,7.6,-41.52
LEN,OS,,13-2360,51.1,27,51.9,BK7,6.4,-51.9
LEN,OS,,13-2370,61,27,62.28,BK7,5.7,-62.28
